row_id,date,num_sold,Finland,Norway,Sweden,KaggleMart,KaggleRama,Kaggle Hat,Kaggle Mug,Kaggle Sticker
19025,2017-11-22,185,0,0,1,0,1,0,0,1
19026,2017-11-23,209,1,0,0,1,0,0,1,0
19027,2017-11-23,305,1,0,0,1,0,1,0,0
19028,2017-11-23,96,1,0,0,1,0,0,0,1
19029,2017-11-23,388,1,0,0,0,1,0,1,0
19030,2017-11-23,515,1,0,0,0,1,1,0,0
19031,2017-11-23,168,1,0,0,0,1,0,0,1
19032,2017-11-23,315,0,1,0,1,0,0,1,0
19033,2017-11-23,508,0,1,0,1,0,1,0,0
19034,2017-11-23,162,0,1,0,1,0,0,0,1
19035,2017-11-23,587,0,1,0,0,1,0,1,0
19036,2017-11-23,878,0,1,0,0,1,1,0,0
19037,2017-11-23,308,0,1,0,0,1,0,0,1
19038,2017-11-23,243,0,0,1,1,0,0,1,0
19039,2017-11-23,341,0,0,1,1,0,1,0,0
19040,2017-11-23,107,0,0,1,1,0,0,0,1
19041,2017-11-23,408,0,0,1,0,1,0,1,0
19042,2017-11-23,613,0,0,1,0,1,1,0,0
19043,2017-11-23,184,0,0,1,0,1,0,0,1
19044,2017-11-24,228,1,0,0,1,0,0,1,0
19045,2017-11-24,346,1,0,0,1,0,1,0,0
19046,2017-11-24,98,1,0,0,1,0,0,0,1
19047,2017-11-24,396,1,0,0,0,1,0,1,0
19048,2017-11-24,538,1,0,0,0,1,1,0,0
19049,2017-11-24,177,1,0,0,0,1,0,0,1
19050,2017-11-24,355,0,1,0,1,0,0,1,0
19051,2017-11-24,510,0,1,0,1,0,1,0,0
19052,2017-11-24,165,0,1,0,1,0,0,0,1
19053,2017-11-24,603,0,1,0,0,1,0,1,0
19054,2017-11-24,759,0,1,0,0,1,1,0,0
19055,2017-11-24,295,0,1,0,0,1,0,0,1
19056,2017-11-24,260,0,0,1,1,0,0,1,0
19057,2017-11-24,371,0,0,1,1,0,1,0,0
19058,2017-11-24,118,0,0,1,1,0,0,0,1
19059,2017-11-24,461,0,0,1,0,1,0,1,0
19060,2017-11-24,661,0,0,1,0,1,1,0,0
19061,2017-11-24,232,0,0,1,0,1,0,0,1
19062,2017-11-25,273,1,0,0,1,0,0,1,0
19063,2017-11-25,378,1,0,0,1,0,1,0,0
19064,2017-11-25,112,1,0,0,1,0,0,0,1
19065,2017-11-25,441,1,0,0,0,1,0,1,0
19066,2017-11-25,674,1,0,0,0,1,1,0,0
19067,2017-11-25,213,1,0,0,0,1,0,0,1
19068,2017-11-25,409,0,1,0,1,0,0,1,0
19069,2017-11-25,561,0,1,0,1,0,1,0,0
19070,2017-11-25,185,0,1,0,1,0,0,0,1
19071,2017-11-25,713,0,1,0,0,1,0,1,0
19072,2017-11-25,932,0,1,0,0,1,1,0,0
19073,2017-11-25,327,0,1,0,0,1,0,0,1
19074,2017-11-25,323,0,0,1,1,0,0,1,0
19075,2017-11-25,416,0,0,1,1,0,1,0,0
19076,2017-11-25,149,0,0,1,1,0,0,0,1
19077,2017-11-25,564,0,0,1,0,1,0,1,0
19078,2017-11-25,774,0,0,1,0,1,1,0,0
19079,2017-11-25,221,0,0,1,0,1,0,0,1
19080,2017-11-26,249,1,0,0,1,0,0,1,0
19081,2017-11-26,341,1,0,0,1,0,1,0,0
19082,2017-11-26,121,1,0,0,1,0,0,0,1
19083,2017-11-26,499,1,0,0,0,1,0,1,0
19084,2017-11-26,647,1,0,0,0,1,1,0,0
19085,2017-11-26,199,1,0,0,0,1,0,0,1
19086,2017-11-26,422,0,1,0,1,0,0,1,0
19087,2017-11-26,547,0,1,0,1,0,1,0,0
19088,2017-11-26,184,0,1,0,1,0,0,0,1
19089,2017-11-26,707,0,1,0,0,1,0,1,0
19090,2017-11-26,1017,0,1,0,0,1,1,0,0
19091,2017-11-26,329,0,1,0,0,1,0,0,1
19092,2017-11-26,323,0,0,1,1,0,0,1,0
19093,2017-11-26,431,0,0,1,1,0,1,0,0
19094,2017-11-26,148,0,0,1,1,0,0,0,1
19095,2017-11-26,532,0,0,1,0,1,0,1,0
19096,2017-11-26,744,0,0,1,0,1,1,0,0
19097,2017-11-26,236,0,0,1,0,1,0,0,1
19098,2017-11-27,210,1,0,0,1,0,0,1,0
19099,2017-11-27,299,1,0,0,1,0,1,0,0
19100,2017-11-27,96,1,0,0,1,0,0,0,1
19101,2017-11-27,369,1,0,0,0,1,0,1,0
19102,2017-11-27,469,1,0,0,0,1,1,0,0
19103,2017-11-27,158,1,0,0,0,1,0,0,1
19104,2017-11-27,323,0,1,0,1,0,0,1,0
19105,2017-11-27,495,0,1,0,1,0,1,0,0
19106,2017-11-27,164,0,1,0,1,0,0,0,1
19107,2017-11-27,623,0,1,0,0,1,0,1,0
19108,2017-11-27,870,0,1,0,0,1,1,0,0
19109,2017-11-27,276,0,1,0,0,1,0,0,1
19110,2017-11-27,234,0,0,1,1,0,0,1,0
19111,2017-11-27,358,0,0,1,1,0,1,0,0
19112,2017-11-27,120,0,0,1,1,0,0,0,1
19113,2017-11-27,417,0,0,1,0,1,0,1,0
19114,2017-11-27,584,0,0,1,0,1,1,0,0
19115,2017-11-27,182,0,0,1,0,1,0,0,1
19116,2017-11-28,228,1,0,0,1,0,0,1,0
19117,2017-11-28,308,1,0,0,1,0,1,0,0
19118,2017-11-28,92,1,0,0,1,0,0,0,1
19119,2017-11-28,352,1,0,0,0,1,0,1,0
19120,2017-11-28,513,1,0,0,0,1,1,0,0
19121,2017-11-28,165,1,0,0,0,1,0,0,1
19122,2017-11-28,359,0,1,0,1,0,0,1,0
19123,2017-11-28,512,0,1,0,1,0,1,0,0
19124,2017-11-28,149,0,1,0,1,0,0,0,1
19125,2017-11-28,631,0,1,0,0,1,0,1,0
19126,2017-11-28,840,0,1,0,0,1,1,0,0
19127,2017-11-28,260,0,1,0,0,1,0,0,1
19128,2017-11-28,248,0,0,1,1,0,0,1,0
19129,2017-11-28,365,0,0,1,1,0,1,0,0
19130,2017-11-28,109,0,0,1,1,0,0,0,1
19131,2017-11-28,420,0,0,1,0,1,0,1,0
19132,2017-11-28,580,0,0,1,0,1,1,0,0
19133,2017-11-28,199,0,0,1,0,1,0,0,1
19134,2017-11-29,214,1,0,0,1,0,0,1,0
19135,2017-11-29,342,1,0,0,1,0,1,0,0
19136,2017-11-29,91,1,0,0,1,0,0,0,1
19137,2017-11-29,368,1,0,0,0,1,0,1,0
19138,2017-11-29,499,1,0,0,0,1,1,0,0
19139,2017-11-29,168,1,0,0,0,1,0,0,1
19140,2017-11-29,348,0,1,0,1,0,0,1,0
19141,2017-11-29,462,0,1,0,1,0,1,0,0
19142,2017-11-29,153,0,1,0,1,0,0,0,1
19143,2017-11-29,582,0,1,0,0,1,0,1,0
19144,2017-11-29,861,0,1,0,0,1,1,0,0
19145,2017-11-29,274,0,1,0,0,1,0,0,1
19146,2017-11-29,245,0,0,1,1,0,0,1,0
19147,2017-11-29,333,0,0,1,1,0,1,0,0
19148,2017-11-29,116,0,0,1,1,0,0,0,1
19149,2017-11-29,470,0,0,1,0,1,0,1,0
19150,2017-11-29,657,0,0,1,0,1,1,0,0
19151,2017-11-29,189,0,0,1,0,1,0,0,1
19152,2017-11-30,224,1,0,0,1,0,0,1,0
19153,2017-11-30,309,1,0,0,1,0,1,0,0
19154,2017-11-30,97,1,0,0,1,0,0,0,1
19155,2017-11-30,367,1,0,0,0,1,0,1,0
19156,2017-11-30,512,1,0,0,0,1,1,0,0
19157,2017-11-30,172,1,0,0,0,1,0,0,1
19158,2017-11-30,360,0,1,0,1,0,0,1,0
19159,2017-11-30,523,0,1,0,1,0,1,0,0
19160,2017-11-30,165,0,1,0,1,0,0,0,1
19161,2017-11-30,644,0,1,0,0,1,0,1,0
19162,2017-11-30,840,0,1,0,0,1,1,0,0
19163,2017-11-30,276,0,1,0,0,1,0,0,1
19164,2017-11-30,238,0,0,1,1,0,0,1,0
19165,2017-11-30,315,0,0,1,1,0,1,0,0
19166,2017-11-30,106,0,0,1,1,0,0,0,1
19167,2017-11-30,407,0,0,1,0,1,0,1,0
19168,2017-11-30,651,0,0,1,0,1,1,0,0
19169,2017-11-30,184,0,0,1,0,1,0,0,1
19170,2017-12-01,221,1,0,0,1,0,0,1,0
19171,2017-12-01,335,1,0,0,1,0,1,0,0
19172,2017-12-01,93,1,0,0,1,0,0,0,1
19173,2017-12-01,414,1,0,0,0,1,0,1,0
19174,2017-12-01,554,1,0,0,0,1,1,0,0
19175,2017-12-01,167,1,0,0,0,1,0,0,1
19176,2017-12-01,382,0,1,0,1,0,0,1,0
19177,2017-12-01,482,0,1,0,1,0,1,0,0
19178,2017-12-01,164,0,1,0,1,0,0,0,1
19179,2017-12-01,594,0,1,0,0,1,0,1,0
19180,2017-12-01,833,0,1,0,0,1,1,0,0
19181,2017-12-01,266,0,1,0,0,1,0,0,1
19182,2017-12-01,253,0,0,1,1,0,0,1,0
19183,2017-12-01,362,0,0,1,1,0,1,0,0
19184,2017-12-01,121,0,0,1,1,0,0,0,1
19185,2017-12-01,461,0,0,1,0,1,0,1,0
19186,2017-12-01,615,0,0,1,0,1,1,0,0
19187,2017-12-01,218,0,0,1,0,1,0,0,1
19188,2017-12-02,256,1,0,0,1,0,0,1,0
19189,2017-12-02,385,1,0,0,1,0,1,0,0
19190,2017-12-02,128,1,0,0,1,0,0,0,1
19191,2017-12-02,503,1,0,0,0,1,0,1,0
19192,2017-12-02,646,1,0,0,0,1,1,0,0
19193,2017-12-02,211,1,0,0,0,1,0,0,1
19194,2017-12-02,435,0,1,0,1,0,0,1,0
19195,2017-12-02,648,0,1,0,1,0,1,0,0
19196,2017-12-02,185,0,1,0,1,0,0,0,1
19197,2017-12-02,785,0,1,0,0,1,0,1,0
19198,2017-12-02,1087,0,1,0,0,1,1,0,0
19199,2017-12-02,341,0,1,0,0,1,0,0,1
19200,2017-12-02,341,0,0,1,1,0,0,1,0
19201,2017-12-02,417,0,0,1,1,0,1,0,0
19202,2017-12-02,127,0,0,1,1,0,0,0,1
19203,2017-12-02,566,0,0,1,0,1,0,1,0
19204,2017-12-02,802,0,0,1,0,1,1,0,0
19205,2017-12-02,245,0,0,1,0,1,0,0,1
19206,2017-12-03,259,1,0,0,1,0,0,1,0
19207,2017-12-03,397,1,0,0,1,0,1,0,0
19208,2017-12-03,120,1,0,0,1,0,0,0,1
19209,2017-12-03,496,1,0,0,0,1,0,1,0
19210,2017-12-03,665,1,0,0,0,1,1,0,0
19211,2017-12-03,225,1,0,0,0,1,0,0,1
19212,2017-12-03,430,0,1,0,1,0,0,1,0
19213,2017-12-03,619,0,1,0,1,0,1,0,0
19214,2017-12-03,199,0,1,0,1,0,0,0,1
19215,2017-12-03,759,0,1,0,0,1,0,1,0
19216,2017-12-03,1047,0,1,0,0,1,1,0,0
19217,2017-12-03,354,0,1,0,0,1,0,0,1
19218,2017-12-03,320,0,0,1,1,0,0,1,0
19219,2017-12-03,473,0,0,1,1,0,1,0,0
19220,2017-12-03,136,0,0,1,1,0,0,0,1
19221,2017-12-03,559,0,0,1,0,1,0,1,0
19222,2017-12-03,717,0,0,1,0,1,1,0,0
19223,2017-12-03,265,0,0,1,0,1,0,0,1
19224,2017-12-04,201,1,0,0,1,0,0,1,0
19225,2017-12-04,300,1,0,0,1,0,1,0,0
19226,2017-12-04,99,1,0,0,1,0,0,0,1
19227,2017-12-04,376,1,0,0,0,1,0,1,0
19228,2017-12-04,539,1,0,0,0,1,1,0,0
19229,2017-12-04,182,1,0,0,0,1,0,0,1
19230,2017-12-04,331,0,1,0,1,0,0,1,0
19231,2017-12-04,500,0,1,0,1,0,1,0,0
19232,2017-12-04,161,0,1,0,1,0,0,0,1
19233,2017-12-04,593,0,1,0,0,1,0,1,0
19234,2017-12-04,869,0,1,0,0,1,1,0,0
19235,2017-12-04,278,0,1,0,0,1,0,0,1
19236,2017-12-04,251,0,0,1,1,0,0,1,0
19237,2017-12-04,374,0,0,1,1,0,1,0,0
19238,2017-12-04,104,0,0,1,1,0,0,0,1
19239,2017-12-04,429,0,0,1,0,1,0,1,0
19240,2017-12-04,616,0,0,1,0,1,1,0,0
19241,2017-12-04,199,0,0,1,0,1,0,0,1
19242,2017-12-05,213,1,0,0,1,0,0,1,0
19243,2017-12-05,325,1,0,0,1,0,1,0,0
19244,2017-12-05,94,1,0,0,1,0,0,0,1
19245,2017-12-05,371,1,0,0,0,1,0,1,0
19246,2017-12-05,497,1,0,0,0,1,1,0,0
19247,2017-12-05,165,1,0,0,0,1,0,0,1
19248,2017-12-05,364,0,1,0,1,0,0,1,0
19249,2017-12-05,472,0,1,0,1,0,1,0,0
19250,2017-12-05,176,0,1,0,1,0,0,0,1
19251,2017-12-05,539,0,1,0,0,1,0,1,0
19252,2017-12-05,912,0,1,0,0,1,1,0,0
19253,2017-12-05,268,0,1,0,0,1,0,0,1
19254,2017-12-05,252,0,0,1,1,0,0,1,0
19255,2017-12-05,326,0,0,1,1,0,1,0,0
19256,2017-12-05,116,0,0,1,1,0,0,0,1
19257,2017-12-05,385,0,0,1,0,1,0,1,0
19258,2017-12-05,617,0,0,1,0,1,1,0,0
19259,2017-12-05,189,0,0,1,0,1,0,0,1
19260,2017-12-06,216,1,0,0,1,0,0,1,0
19261,2017-12-06,326,1,0,0,1,0,1,0,0
19262,2017-12-06,101,1,0,0,1,0,0,0,1
19263,2017-12-06,411,1,0,0,0,1,0,1,0
19264,2017-12-06,542,1,0,0,0,1,1,0,0
19265,2017-12-06,169,1,0,0,0,1,0,0,1
19266,2017-12-06,405,0,1,0,1,0,0,1,0
19267,2017-12-06,464,0,1,0,1,0,1,0,0
19268,2017-12-06,160,0,1,0,1,0,0,0,1
19269,2017-12-06,569,0,1,0,0,1,0,1,0
19270,2017-12-06,846,0,1,0,0,1,1,0,0
19271,2017-12-06,260,0,1,0,0,1,0,0,1
19272,2017-12-06,262,0,0,1,1,0,0,1,0
19273,2017-12-06,362,0,0,1,1,0,1,0,0
19274,2017-12-06,116,0,0,1,1,0,0,0,1
19275,2017-12-06,474,0,0,1,0,1,0,1,0
19276,2017-12-06,639,0,0,1,0,1,1,0,0
19277,2017-12-06,199,0,0,1,0,1,0,0,1
19278,2017-12-07,217,1,0,0,1,0,0,1,0
19279,2017-12-07,330,1,0,0,1,0,1,0,0
19280,2017-12-07,98,1,0,0,1,0,0,0,1
19281,2017-12-07,411,1,0,0,0,1,0,1,0
19282,2017-12-07,564,1,0,0,0,1,1,0,0
19283,2017-12-07,159,1,0,0,0,1,0,0,1
19284,2017-12-07,369,0,1,0,1,0,0,1,0
19285,2017-12-07,493,0,1,0,1,0,1,0,0
19286,2017-12-07,142,0,1,0,1,0,0,0,1
19287,2017-12-07,636,0,1,0,0,1,0,1,0
19288,2017-12-07,911,0,1,0,0,1,1,0,0
19289,2017-12-07,275,0,1,0,0,1,0,0,1
19290,2017-12-07,235,0,0,1,1,0,0,1,0
19291,2017-12-07,378,0,0,1,1,0,1,0,0
19292,2017-12-07,108,0,0,1,1,0,0,0,1
19293,2017-12-07,447,0,0,1,0,1,0,1,0
19294,2017-12-07,633,0,0,1,0,1,1,0,0
19295,2017-12-07,198,0,0,1,0,1,0,0,1
19296,2017-12-08,260,1,0,0,1,0,0,1,0
19297,2017-12-08,347,1,0,0,1,0,1,0,0
19298,2017-12-08,96,1,0,0,1,0,0,0,1
19299,2017-12-08,432,1,0,0,0,1,0,1,0
19300,2017-12-08,577,1,0,0,0,1,1,0,0
19301,2017-12-08,203,1,0,0,0,1,0,0,1
19302,2017-12-08,366,0,1,0,1,0,0,1,0
19303,2017-12-08,519,0,1,0,1,0,1,0,0
19304,2017-12-08,174,0,1,0,1,0,0,0,1
19305,2017-12-08,638,0,1,0,0,1,0,1,0
19306,2017-12-08,928,0,1,0,0,1,1,0,0
19307,2017-12-08,293,0,1,0,0,1,0,0,1
19308,2017-12-08,259,0,0,1,1,0,0,1,0
19309,2017-12-08,357,0,0,1,1,0,1,0,0
19310,2017-12-08,109,0,0,1,1,0,0,0,1
19311,2017-12-08,468,0,0,1,0,1,0,1,0
19312,2017-12-08,669,0,0,1,0,1,1,0,0
19313,2017-12-08,217,0,0,1,0,1,0,0,1
19314,2017-12-09,301,1,0,0,1,0,0,1,0
19315,2017-12-09,452,1,0,0,1,0,1,0,0
19316,2017-12-09,139,1,0,0,1,0,0,0,1
19317,2017-12-09,492,1,0,0,0,1,0,1,0
19318,2017-12-09,765,1,0,0,0,1,1,0,0
19319,2017-12-09,239,1,0,0,0,1,0,0,1
19320,2017-12-09,416,0,1,0,1,0,0,1,0
19321,2017-12-09,626,0,1,0,1,0,1,0,0
19322,2017-12-09,206,0,1,0,1,0,0,0,1
19323,2017-12-09,724,0,1,0,0,1,0,1,0
19324,2017-12-09,1081,0,1,0,0,1,1,0,0
19325,2017-12-09,336,0,1,0,0,1,0,0,1
19326,2017-12-09,342,0,0,1,1,0,0,1,0
19327,2017-12-09,452,0,0,1,1,0,1,0,0
19328,2017-12-09,124,0,0,1,1,0,0,0,1
19329,2017-12-09,554,0,0,1,0,1,0,1,0
19330,2017-12-09,759,0,0,1,0,1,1,0,0
19331,2017-12-09,243,0,0,1,0,1,0,0,1
19332,2017-12-10,305,1,0,0,1,0,0,1,0
19333,2017-12-10,435,1,0,0,1,0,1,0,0
19334,2017-12-10,150,1,0,0,1,0,0,0,1
19335,2017-12-10,528,1,0,0,0,1,0,1,0
19336,2017-12-10,833,1,0,0,0,1,1,0,0
19337,2017-12-10,230,1,0,0,0,1,0,0,1
19338,2017-12-10,401,0,1,0,1,0,0,1,0
19339,2017-12-10,635,0,1,0,1,0,1,0,0
19340,2017-12-10,187,0,1,0,1,0,0,0,1
19341,2017-12-10,763,0,1,0,0,1,0,1,0
19342,2017-12-10,1018,0,1,0,0,1,1,0,0
19343,2017-12-10,341,0,1,0,0,1,0,0,1
19344,2017-12-10,289,0,0,1,1,0,0,1,0
19345,2017-12-10,441,0,0,1,1,0,1,0,0
19346,2017-12-10,140,0,0,1,1,0,0,0,1
19347,2017-12-10,542,0,0,1,0,1,0,1,0
19348,2017-12-10,748,0,0,1,0,1,1,0,0
19349,2017-12-10,230,0,0,1,0,1,0,0,1
19350,2017-12-11,261,1,0,0,1,0,0,1,0
19351,2017-12-11,373,1,0,0,1,0,1,0,0
19352,2017-12-11,119,1,0,0,1,0,0,0,1
19353,2017-12-11,445,1,0,0,0,1,0,1,0
19354,2017-12-11,616,1,0,0,0,1,1,0,0
19355,2017-12-11,202,1,0,0,0,1,0,0,1
19356,2017-12-11,335,0,1,0,1,0,0,1,0
19357,2017-12-11,452,0,1,0,1,0,1,0,0
19358,2017-12-11,158,0,1,0,1,0,0,0,1
19359,2017-12-11,646,0,1,0,0,1,0,1,0
19360,2017-12-11,882,0,1,0,0,1,1,0,0
19361,2017-12-11,271,0,1,0,0,1,0,0,1
19362,2017-12-11,233,0,0,1,1,0,0,1,0
19363,2017-12-11,384,0,0,1,1,0,1,0,0
19364,2017-12-11,114,0,0,1,1,0,0,0,1
19365,2017-12-11,419,0,0,1,0,1,0,1,0
19366,2017-12-11,608,0,0,1,0,1,1,0,0
19367,2017-12-11,183,0,0,1,0,1,0,0,1
19368,2017-12-12,265,1,0,0,1,0,0,1,0
19369,2017-12-12,388,1,0,0,1,0,1,0,0
19370,2017-12-12,104,1,0,0,1,0,0,0,1
19371,2017-12-12,434,1,0,0,0,1,0,1,0
19372,2017-12-12,629,1,0,0,0,1,1,0,0
19373,2017-12-12,208,1,0,0,0,1,0,0,1
19374,2017-12-12,348,0,1,0,1,0,0,1,0
19375,2017-12-12,508,0,1,0,1,0,1,0,0
19376,2017-12-12,152,0,1,0,1,0,0,0,1
19377,2017-12-12,621,0,1,0,0,1,0,1,0
19378,2017-12-12,944,0,1,0,0,1,1,0,0
19379,2017-12-12,281,0,1,0,0,1,0,0,1
19380,2017-12-12,263,0,0,1,1,0,0,1,0
19381,2017-12-12,375,0,0,1,1,0,1,0,0
19382,2017-12-12,115,0,0,1,1,0,0,0,1
19383,2017-12-12,445,0,0,1,0,1,0,1,0
19384,2017-12-12,641,0,0,1,0,1,1,0,0
19385,2017-12-12,179,0,0,1,0,1,0,0,1
19386,2017-12-13,236,1,0,0,1,0,0,1,0
19387,2017-12-13,339,1,0,0,1,0,1,0,0
19388,2017-12-13,109,1,0,0,1,0,0,0,1
19389,2017-12-13,389,1,0,0,0,1,0,1,0
19390,2017-12-13,576,1,0,0,0,1,1,0,0
19391,2017-12-13,181,1,0,0,0,1,0,0,1
19392,2017-12-13,359,0,1,0,1,0,0,1,0
19393,2017-12-13,500,0,1,0,1,0,1,0,0
19394,2017-12-13,169,0,1,0,1,0,0,0,1
19395,2017-12-13,639,0,1,0,0,1,0,1,0
19396,2017-12-13,895,0,1,0,0,1,1,0,0
19397,2017-12-13,270,0,1,0,0,1,0,0,1
19398,2017-12-13,246,0,0,1,1,0,0,1,0
19399,2017-12-13,358,0,0,1,1,0,1,0,0
19400,2017-12-13,110,0,0,1,1,0,0,0,1
19401,2017-12-13,425,0,0,1,0,1,0,1,0
19402,2017-12-13,620,0,0,1,0,1,1,0,0
19403,2017-12-13,189,0,0,1,0,1,0,0,1
19404,2017-12-14,223,1,0,0,1,0,0,1,0
19405,2017-12-14,330,1,0,0,1,0,1,0,0
19406,2017-12-14,105,1,0,0,1,0,0,0,1
19407,2017-12-14,388,1,0,0,0,1,0,1,0
19408,2017-12-14,572,1,0,0,0,1,1,0,0
19409,2017-12-14,166,1,0,0,0,1,0,0,1
19410,2017-12-14,375,0,1,0,1,0,0,1,0
19411,2017-12-14,503,0,1,0,1,0,1,0,0
19412,2017-12-14,167,0,1,0,1,0,0,0,1
19413,2017-12-14,610,0,1,0,0,1,0,1,0
19414,2017-12-14,963,0,1,0,0,1,1,0,0
19415,2017-12-14,278,0,1,0,0,1,0,0,1
19416,2017-12-14,258,0,0,1,1,0,0,1,0
19417,2017-12-14,376,0,0,1,1,0,1,0,0
19418,2017-12-14,115,0,0,1,1,0,0,0,1
19419,2017-12-14,449,0,0,1,0,1,0,1,0
19420,2017-12-14,648,0,0,1,0,1,1,0,0
19421,2017-12-14,188,0,0,1,0,1,0,0,1
19422,2017-12-15,243,1,0,0,1,0,0,1,0
19423,2017-12-15,319,1,0,0,1,0,1,0,0
19424,2017-12-15,103,1,0,0,1,0,0,0,1
19425,2017-12-15,407,1,0,0,0,1,0,1,0
19426,2017-12-15,588,1,0,0,0,1,1,0,0
19427,2017-12-15,174,1,0,0,0,1,0,0,1
19428,2017-12-15,386,0,1,0,1,0,0,1,0
19429,2017-12-15,561,0,1,0,1,0,1,0,0
19430,2017-12-15,167,0,1,0,1,0,0,0,1
19431,2017-12-15,668,0,1,0,0,1,0,1,0
19432,2017-12-15,981,0,1,0,0,1,1,0,0
19433,2017-12-15,284,0,1,0,0,1,0,0,1
19434,2017-12-15,285,0,0,1,1,0,0,1,0
19435,2017-12-15,376,0,0,1,1,0,1,0,0
19436,2017-12-15,126,0,0,1,1,0,0,0,1
19437,2017-12-15,465,0,0,1,0,1,0,1,0
19438,2017-12-15,649,0,0,1,0,1,1,0,0
19439,2017-12-15,199,0,0,1,0,1,0,0,1
19440,2017-12-16,262,1,0,0,1,0,0,1,0
19441,2017-12-16,405,1,0,0,1,0,1,0,0
19442,2017-12-16,114,1,0,0,1,0,0,0,1
19443,2017-12-16,487,1,0,0,0,1,0,1,0
19444,2017-12-16,649,1,0,0,0,1,1,0,0
19445,2017-12-16,213,1,0,0,0,1,0,0,1
19446,2017-12-16,426,0,1,0,1,0,0,1,0
19447,2017-12-16,629,0,1,0,1,0,1,0,0
19448,2017-12-16,210,0,1,0,1,0,0,0,1
19449,2017-12-16,833,0,1,0,0,1,0,1,0
19450,2017-12-16,1166,0,1,0,0,1,1,0,0
19451,2017-12-16,351,0,1,0,0,1,0,0,1
19452,2017-12-16,308,0,0,1,1,0,0,1,0
19453,2017-12-16,475,0,0,1,1,0,1,0,0
19454,2017-12-16,138,0,0,1,1,0,0,0,1
19455,2017-12-16,531,0,0,1,0,1,0,1,0
19456,2017-12-16,852,0,0,1,0,1,1,0,0
19457,2017-12-16,250,0,0,1,0,1,0,0,1
19458,2017-12-17,273,1,0,0,1,0,0,1,0
19459,2017-12-17,438,1,0,0,1,0,1,0,0
19460,2017-12-17,131,1,0,0,1,0,0,0,1
19461,2017-12-17,458,1,0,0,0,1,0,1,0
19462,2017-12-17,691,1,0,0,0,1,1,0,0
19463,2017-12-17,204,1,0,0,0,1,0,0,1
19464,2017-12-17,448,0,1,0,1,0,0,1,0
19465,2017-12-17,668,0,1,0,1,0,1,0,0
19466,2017-12-17,205,0,1,0,1,0,0,0,1
19467,2017-12-17,760,0,1,0,0,1,0,1,0
19468,2017-12-17,1164,0,1,0,0,1,1,0,0
19469,2017-12-17,347,0,1,0,0,1,0,0,1
19470,2017-12-17,305,0,0,1,1,0,0,1,0
19471,2017-12-17,436,0,0,1,1,0,1,0,0
19472,2017-12-17,133,0,0,1,1,0,0,0,1
19473,2017-12-17,589,0,0,1,0,1,0,1,0
19474,2017-12-17,842,0,0,1,0,1,1,0,0
19475,2017-12-17,250,0,0,1,0,1,0,0,1
19476,2017-12-18,202,1,0,0,1,0,0,1,0
19477,2017-12-18,310,1,0,0,1,0,1,0,0
19478,2017-12-18,100,1,0,0,1,0,0,0,1
19479,2017-12-18,366,1,0,0,0,1,0,1,0
19480,2017-12-18,607,1,0,0,0,1,1,0,0
19481,2017-12-18,182,1,0,0,0,1,0,0,1
19482,2017-12-18,341,0,1,0,1,0,0,1,0
19483,2017-12-18,475,0,1,0,1,0,1,0,0
19484,2017-12-18,159,0,1,0,1,0,0,0,1
19485,2017-12-18,604,0,1,0,0,1,0,1,0
19486,2017-12-18,862,0,1,0,0,1,1,0,0
19487,2017-12-18,267,0,1,0,0,1,0,0,1
19488,2017-12-18,263,0,0,1,1,0,0,1,0
19489,2017-12-18,377,0,0,1,1,0,1,0,0
19490,2017-12-18,102,0,0,1,1,0,0,0,1
19491,2017-12-18,442,0,0,1,0,1,0,1,0
19492,2017-12-18,639,0,0,1,0,1,1,0,0
19493,2017-12-18,197,0,0,1,0,1,0,0,1
19494,2017-12-19,224,1,0,0,1,0,0,1,0
19495,2017-12-19,303,1,0,0,1,0,1,0,0
19496,2017-12-19,97,1,0,0,1,0,0,0,1
19497,2017-12-19,372,1,0,0,0,1,0,1,0
19498,2017-12-19,571,1,0,0,0,1,1,0,0
19499,2017-12-19,175,1,0,0,0,1,0,0,1
19500,2017-12-19,338,0,1,0,1,0,0,1,0
19501,2017-12-19,512,0,1,0,1,0,1,0,0
19502,2017-12-19,154,0,1,0,1,0,0,0,1
19503,2017-12-19,652,0,1,0,0,1,0,1,0
19504,2017-12-19,932,0,1,0,0,1,1,0,0
19505,2017-12-19,274,0,1,0,0,1,0,0,1
19506,2017-12-19,233,0,0,1,1,0,0,1,0
19507,2017-12-19,370,0,0,1,1,0,1,0,0
19508,2017-12-19,121,0,0,1,1,0,0,0,1
19509,2017-12-19,436,0,0,1,0,1,0,1,0
19510,2017-12-19,663,0,0,1,0,1,1,0,0
19511,2017-12-19,189,0,0,1,0,1,0,0,1
19512,2017-12-20,210,1,0,0,1,0,0,1,0
19513,2017-12-20,331,1,0,0,1,0,1,0,0
19514,2017-12-20,90,1,0,0,1,0,0,0,1
19515,2017-12-20,397,1,0,0,0,1,0,1,0
19516,2017-12-20,592,1,0,0,0,1,1,0,0
19517,2017-12-20,182,1,0,0,0,1,0,0,1
19518,2017-12-20,359,0,1,0,1,0,0,1,0
19519,2017-12-20,528,0,1,0,1,0,1,0,0
19520,2017-12-20,156,0,1,0,1,0,0,0,1
19521,2017-12-20,603,0,1,0,0,1,0,1,0
